"publisher","recipient_code","count"
"ec-devco","UG",2871
"ec-devco","285",2
"ec-devco","US",16
"ec-devco","UY",426
"ec-devco","460",2
"ec-devco","UZ",341
"ec-devco","617",2
"ec-devco","VC",783
"ec-devco","384",1
"ec-devco","VE",721
"ec-devco","463",3
"ec-devco","VG",3
"ec-devco","VI",5
"ec-devco","VN",1612
"ec-devco","769",2
"ec-devco","854",2
"ec-devco","VU",470
"ec-devco","WF",208
"ec-devco","WS",350
"ec-devco","XK",60
"ec-devco","YE",847
"ec-devco","580",2
"ec-devco","YT",132
"ec-devco","YU",66
"ec-devco","ZA",2236
"ec-devco","218",7
"ec-devco","ZM",1931
"ec-devco","288",3
"ec-devco","ZW",1723
"ec-devco","265",2
"ec-echo","YE",315
"ec-echo","IN",239
"ec-echo","BD",398
"ec-echo","TD",619
"ec-echo","TJ",76
"ec-echo","LR",60
"ec-echo","MM",348
"ec-echo","TH",98
"ec-echo","CI",220
"ec-echo","KE",348
"ec-echo","NE",535
"ec-echo","TZ",86
"ec-echo","ZW",63
"ec-echo","NI",50
"ec-echo","ML",757
"ec-echo","HT",424
"ec-echo","GN",120
"ec-echo","SS",697
"ec-echo","001",393
"ec-echo","SO",523
"ec-echo","LA",46
"ec-echo","DJ",99
"ec-echo","EC",109
"ec-echo","SN",149
"ec-echo","KH",88
"ec-echo","PS",325
"ec-echo","DO",62
"ec-echo","GT",114
"ec-echo","MR",297
"ec-echo","CD",785
"ec-echo","PK",422
"ec-echo","JO",240
"ec-echo","SD",465
"ec-echo","LS",42
"ec-echo","LB",288
"ec-echo","HN",77
"ec-echo","ET",635
"ec-echo","TM",4
"ec-echo","AF",393
"ec-echo","BF",398
"ec-echo","SV",63
"ec-echo","CU",56
"ec-echo","GW",12
"ec-echo","KZ",26
"ec-echo","PH",221
"ec-echo","CG",11
"ec-echo","SY",520
"ec-echo","CO",425
"ec-echo","AO",12
"ec-echo","VN",59
"ec-echo","PE",85
"ec-echo","BI",38
"ec-echo","IR",65
"ec-echo","BO",65
"ec-echo","KM",8
"ec-echo","MW",129
"ec-echo","AM",50
"ec-echo","CF",495
"ec-echo","FJ",32
"ec-echo","SL",43
"ec-echo","MZ",87
"ec-echo","TR",168
"ec-echo","UG",132
"ec-echo","NG",389
"ec-echo","MG",122
"ec-echo","KG",19
"ec-echo","ID",11
"ec-echo","BE",22
"ec-echo","LK",67
"ec-echo","PY",42
"ec-echo","MN",14
"ec-echo","DZ",137
"ec-echo","SB",8
"ec-echo","NP",168
"ec-echo","VE",38
"ec-echo","IQ",381
"ec-echo","UZ",12
"ec-echo","CM",272
"ec-echo","KP",10
"ec-echo","BR",4
"ec-echo","GE",27
"ec-echo","BJ",16
"ec-echo","GB",4
"ec-echo","MH",4
"ec-echo","AR",35
"ec-echo","MX",20
"ec-echo","JM",8
"ec-echo","VU",32
"ec-echo","PG",28
"ec-echo","BT",18
"ec-echo","DM",14
"ec-echo","CL",4
"ec-echo","VC",12
"ec-echo","AG",13
"ec-echo","WS",16
"ec-echo","CK",4
"ec-echo","ES",8
"ec-echo","UA",202
"ec-echo","LY",118
"ec-echo","RS",49
"ec-echo","GM",12
"ec-echo","CR",13
"ec-echo","IL",12
"ec-echo","BA",8
"ec-echo","SZ",16
"ec-echo","GR",76
"ec-echo","BY",7
"ec-echo","EG",23
"ec-echo","MK",12
"ec-echo","AL",4
"ec-echo","BB",8
"ec-echo","GH",8
"ec-echo","RW",4
"ec-echo","ER",4
"ec-echo","RU",3
"ec-echo","ZA",3
"ec-echo","TN",3
"ec-fpi","QME",70
"ec-fpi","QMA",84
"ec-fpi","298",2
"ec-fpi","QNB",10
"ec-fpi","QNC",60
"ec-fpi","QNA",6
"ec-fpi","QRE",30
"ec-fpi","QRS",40
"ec-fpi","QRC",20
"ec-fpi","679",4
"ec-fpi","QRB",16
"ec-fpi","88",3
"ec-fpi","QSA",110
"ec-fpi","89",4
"ec-fpi","QZA",238
"ec-fpi","998",4
"ec-fpi","AF",30
"ec-fpi","610",1
"ec-fpi","AM",1
"ec-fpi","AZ",2
"ec-fpi","64",2
"ec-fpi","BA",18
"ec-fpi","BD",15
"ec-fpi","666",1
"ec-fpi","BF",16
"ec-fpi","BI",26
"ec-fpi","BO",58
"ec-fpi","BR",15
"ec-fpi","CD",103
"ec-fpi","235",1
"ec-fpi","CF",85
"ec-fpi","231",1
"ec-fpi","CI",49
"ec-fpi","247",1
"ec-fpi","CM",2
"ec-fpi","CO",55
"ec-fpi","338",4
"ec-fpi","CU",4
"ec-fpi","DO",15
"ec-fpi","440",1
"ec-fpi","EC",1
"ec-fpi","EG",21
"ec-fpi","ET",43
"ec-fpi","FJ",6
"ec-fpi","GE",167
"ec-fpi","GM",4
"ec-fpi","GN",26
"ec-fpi","GT",2
"ec-fpi","GW",7
"ec-fpi","HN",4
"ec-fpi","HR",3
"ec-fpi","HT",63
"ec-fpi","349",1
"ec-fpi","ID",30
"ec-fpi","IN",7
"ec-fpi","IQ",31
"ec-fpi","IR",2
"ec-fpi","JO",14
"ec-fpi","KE",17
"ec-fpi","248",1
"ec-fpi","KG",88
"ec-fpi","614",1
"ec-fpi","KM",2
"ec-fpi","555",2
"ec-fpi","LB",79
"ec-fpi","LK",21
"ec-fpi","LR",8
"ec-fpi","LY",54
"ec-fpi","133",1
"ec-fpi","MD",11
"ec-fpi","MG",10
"ec-fpi","ML",29
"ec-fpi","MM",51
"ec-fpi","MR",3
"ec-fpi","MU",4
"ec-fpi","NE",178
"ec-fpi","260",1
"ec-fpi","NG",47
"ec-fpi","261",1
"ec-fpi","NI",12
"ec-fpi","NP",21
"ec-fpi","660",1
"ec-fpi","PE",12
"ec-fpi","PH",73
"ec-fpi","PK",65
"ec-fpi","665",1
"ec-fpi","PS",64
"ec-fpi","63",1
"ec-fpi","RS",1
"ec-fpi","SB",11
"ec-fpi","SD",77
"ec-fpi","SL",7
"ec-fpi","SN",6
"ec-fpi","SO",37
"ec-fpi","273",1
"ec-fpi","SS",22
"ec-fpi","SV",42
"ec-fpi","SY",98
"ec-fpi","573",1
"ec-fpi","TD",54
"ec-fpi","232",2
"ec-fpi","TG",15
"ec-fpi","TH",8
"ec-fpi","TJ",11
"ec-fpi","TL",11
"ec-fpi","TN",34
"ec-fpi","TR",18
"ec-fpi","TZ",3
"ec-fpi","UA",64
"ec-fpi","UG",8
"ec-fpi","XK",12
"ec-fpi","57",1
"ec-fpi","YE",57
"ec-fpi","580",3
"ec-fpi","YU",4
"ec-fpi","ZW",71
"ec-near","QMD",2102
"ec-near","189",20
"ec-near","QMA",36
"ec-near","498",2
"ec-near","QRE",770
"ec-near","589",2
"ec-near","QRS",16
"ec-near","619",2
"ec-near","QRD",16
"ec-near","689",2
"ec-near","QRA",20
"ec-near","88",47
"ec-near","QZA",1290
"ec-near","998",32
"ec-near","AF",8
"ec-near","AL",2316
"ec-near","71",4
"ec-near","AM",977
"ec-near","AZ",867
"ec-near","BA",2924
"ec-near","BY",643
"ec-near","86",6
"ec-near","DZ",1498
"ec-near","EG",1426
"ec-near","142",2
"ec-near","GE",1710
"ec-near","612",1
"ec-near","HR",191
"ec-near","IL",879
"ec-near","IQ",1
"ec-near","IS",35
"ec-near","JO",1326
"ec-near","549",1
"ec-near","LB",2000
"ec-near","555",8
"ec-near","133",9
"ec-near","LY",101
"ec-near","MA",1988
"ec-near","136",3
"ec-near","MD",1060
"ec-near","93",7
"ec-near","ME",1847
"ec-near","65",3
"ec-near","MK",1028
"ec-near","PS",2267
"ec-near","550",18
"ec-near","QNC",8
"ec-near","QNE",5
"ec-near","QSN",20
"ec-near","RU",1006
"ec-near","SK",2
"ec-near","SY",294
"ec-near","573",9
"ec-near","TN",1488
"ec-near","TR",511
"ec-near","55",1
"ec-near","UA",1788
"ec-near","85",2
"ec-near","XK",3530
"ec-near","57",4
"ec-near","YE",6
"ec-near","YU",58
"fao","PY",70
"fao","AM",32
"fao","CV",63
"fao","LT",339
"fao","ET",159
"fao","AA",1610
"fao","TH",21
"fao","VN",77
"fao","BD",114
"fao","AS",447
"fao","BW",22
"fao","XE",115
"fao","CO",147
"fao","ML",93
"fao","KO",23
"fao","MG",107
"fao","GH",54
"fao","CM",122
"fao","QM",118
"fao","MW",73
"fao","PK",113
"fao","UA",31
"fao","CD",187
"fao","GN",59
"fao","CF",119
"fao","NE",84
"fao","HT",112
"fao","UY",22
"fao","SR",18
"fao","BH",4
"fao","CL",35
"fao","SN",63
"fao","KE",118
"fao","BJ",50
"fao","AF",129
"fao","ZW",81
"fao","KI",19
"fao","PG",34
"fao","SO",229
"fao","NG",121
"fao","MD",44
"fao","SL",67
"fao","MZ",125
"fao","KH",67
"fao","KP",53
"fao","JO",37
"fao","MM",97
"fao","BZ",10
"fao","AP",211
"fao","BA",23
"fao","UZ",29
"fao","PE",49
"fao","SZ",60
"fao","CI",71
"fao","TD",117
"fao","CN",62
"fao","BI",79
"fao","SD",162
"fao","GM",95
"fao","TZ",92
"fao","GT",93
"fao","ZM",40
"fao","TG",60
"fao","PH",55
"fao","LB",59
"fao","SY",68
"fao","MN",79
"fao","GW",78
"fao","AR",39
"fao","SA",35
"fao","MX",80
"fao","RS",19
"fao","EG",41
"fao","JM",19
"fao","GY",40
"fao","TT",12
"fao","LA",68
"fao","IQ",39
"fao","FM",12
"fao","LK",90
"fao","HN",79
"fao","AL",33
"fao","SV",64
"fao","VE",17
"fao","BF",53
"fao","AZ",44
"fao","CR",21
"fao","CU",37
"fao","NP",62
"fao","BO",89
"fao","ID",74
"fao","SS",134
"fao","GZ",60
"fao","AE",3
"fao","CG",66
"fao","PA",24
"fao","MR",47
"fao","TO",20
"fao","DO",56
"fao","LR",60
"fao","RW",75
"fao","SB",25
"fao","DJ",58
"fao","BR",55
"fao","ST",41
"fao","MA",74
"fao","MV",16
"fao","KG",55
"fao","AO",90
"fao","ZA",28
"fao","NI",25
"fao","MH",11
"fao","IN",47
"fao","VC",10
"fao","KM",28
"fao","ER",65
"fao","PW",9
"fao","UG",99
"fao","MU",18
"fao","TL",50
"fao","TN",36
"fao","FJ",29
"fao","YE",76
"fao","IR",53
"fao","TJ",44
"fao","TR",34
"fao","GE",49
"fao","MK",20
"fao","LS",59
"fao","GA",34
"fao","WS",21
"fao","EC",80
"fao","BT",26
"fao","VU",21
"fao","GQ",25
"fao","DZ",29
"fao","OM",14
"fao","AG",6
"fao","NR",9
"fao","KZ",7
"fao","TV",9
"fao","LY",17
"fao","NU",18
"fao","LC",10
"fao","SC",26
"fao","GD",8
"fao","BS",8
"fao","BY",4
"fao","DM",7
"fao","BB",5
"fao","KW",3
"fao","KN",8
"fao","TK",9
"fao","CK",8
"fao","ME",4
"fao","RU",5
"fao","MY",3
"fco","TZ",1122
"fco","KE",1375
"fco","NG",1840
"fco","ET",1591
"fco","UG",1530
"fco","GH",1559
"fco","MM",1153
"fco","MY",1259
"fco","VN",1573
"fco","ID",1533
"fco","TH",1228
"fco","YE",1157
"fco","PH",1038
"fco","BA",1247
"fco","RS",1357
"fco","TR",1885
"fco","UZ",1272
"fco","AM",992
"fco","AL",1044
"fco","MK",1141
"fco","GE",1040
"fco","KZ",1472
"fco","AZ",1392
"fco","UA",1526
"fco","IQ",1498
"fco","LB",1320
"fco","WB",1131
"fco","EG",2152
"fco","TN",1878
"fco","JO",1946
"fco","DZ",1389
"fco","MA",1806
"fco","LY",1584
"fco","JM",666
"fco","CO",1503
"fco","MX",1820
"fco","CU",730
"fco","CL",1039
"fco","BR",1851
"fco","CN",3159
"fco","ZM",1051
"fco","RW",1095
"fco","SS",1019
"fco","SD",1651
"fco","ZA",2015
"fco","MU",942
"fco","MW",865
"fco","BW",1046
"fco","CD",615
"fco","SN",1361
"fco","ZW",978
"fco","SL",1102
"fco","MZ",1066
"fco","AF",1508
"fco","IN",2538
"fco","AR",907
"fco","KS",453
"fco","BD",1536
"fco","PK",1673
"fco","LK",1379
"fco","IR",673
"fco","NP",883
"fco","CM",570
"fco","SY",906
"fco","VE",805
"fco","KP",478
"fco","998",1221
"fco","ME",578
"fco","89",58
"fco","CR",426
"fco","489",126
"fco","679",192
"fco","PS",522
"fco","KG",429
"fco","PA",510
"fco","SO",448
"fco","MS",441
"fco","XK",513
"fco","TM",376
"fco","AO",471
"fco","PE",538
"fco","BO",437
"fco","MH",6
"fco","AI",175
"fco","MN",474
"fco","LA",437
"fco","GN",111
"fco","CG",247
"fco","TL",333
"fco","SV",393
"fco","TO",326
"fco","EC",449
"fco","GW",19
"fco","MD",430
"fco","GM",422
"fco","SH",204
"fco","SB",374
"fco","NR",2
"fco","SC",409
"fco","PY",366
"fco","BI",53
"fco","BT",216
"fco","PG",371
"fco","298",191
"fco","BY",470
"fco","SZ",325
"fco","ER",36
"fco","UY",452
"fco","MV",356
"fco","CV",11
"fco","PN",28
"fco","GT",423
"fco","NI",349
"fco","FJ",375
"fco","BG",2
"fco","KN",327
"fco","DO",404
"fco","CH",2
"fco","BZ",388
"fco","MG",176
"fco","KI",5
"fco","MR",19
"fco","HN",345
"fco","GY",426
"fco","LC",150
"fco","LS",323
"fco","789",97
"fco","498",103
"fco","TJ",385
"fco","VC",117
"fco","AG",18
"fco","DM",17
"fco","CI",36
"fco","GD",4
"fco","389",54
"fco","TV",4
"fco","SR",4
"fco","MB",31
"fco","KH",172
"fco","HT",29
"fco","SX",14
"fco","598",7
"fco","798",101
"fco","LR",21
"fco","ML",31
"fco","BB",15
"fco","CT",5
"fco","589",33
"fco","689",29
"fco","AA",12
"fco","AP",9
"fco","AY",6
"fco","BL",3
"fco","BU",13
"fco","CB",2
"fco","CE",21
"fco","DJ",2
"fco","EA",3
"fco","EB",1
"fco","EI",3
"fco","KO",29
"fco","LE",8
"fco","NB",15
"fco","NS",84
"fco","OT",2
"fco","SK",1
"fco","SP",61
"fco","SQ",41
"fco","sv",3
"fco","SW",2
"fco","TD",1
"fco","TG",1
"fco","TMA",13
"fco","TP",6
"fco","VU",8
"fco","189",6
"fco","KM",1
"fco","WS",8
"fco","889",3
"fco","289",9
"fco","380",8
"fco","619",2
"fco","CF",2
"finance_canada","998",29
"finance_canada","089",4
"finance_canada","UA",4
"finland_mfa","998",3683
"finland_mfa","GM",32
"finland_mfa","NP",441
"finland_mfa","TJ",144
"finland_mfa","UZ",28
"finland_mfa","NI",160
"finland_mfa","UG",293
"finland_mfa","689",36
"finland_mfa","PW",1
"finland_mfa","PS",247
"finland_mfa","PK",101
"finland_mfa","GE",59
"finland_mfa","TR",56
"finland_mfa","289",370
"finland_mfa","PH",74
"finland_mfa","YE",49
"finland_mfa","VN",426
"finland_mfa","TL",41
"finland_mfa","MY",48
"finland_mfa","KE",666
"finland_mfa","AO",56
"finland_mfa","GH",60
"finland_mfa","TN",71
"finland_mfa","ET",604
"finland_mfa","MA",125
"finland_mfa","EG",165
"finland_mfa","CN",538
"finland_mfa","GA",5
"finland_mfa","SO",373
"finland_mfa","798",203
"finland_mfa","MN",70
"finland_mfa","SN",51
"finland_mfa","KH",199
"finland_mfa","BR",120
"finland_mfa","EC",56
"finland_mfa","TH",72
"finland_mfa","LA",91
"finland_mfa","UA",148
"finland_mfa","PA",12
"finland_mfa","AG",5
"finland_mfa","VC",3
"finland_mfa","LB",92
"finland_mfa","AR",60
"finland_mfa","679",79
"finland_mfa","BD",330
"finland_mfa","TZ",796
"finland_mfa","298",433
"finland_mfa","ZM",442
"finland_mfa","GT",45
"finland_mfa","RS",150
"finland_mfa","DZ",6
"finland_mfa","BY",51
"finland_mfa","MD",124
"finland_mfa","ID",152
"finland_mfa","PE",180
"finland_mfa","GN",13
"finland_mfa","KG",158
"finland_mfa","KZ",50
"finland_mfa","MZ",290
"finland_mfa","CD",108
"finland_mfa","AF",339
"finland_mfa","CL",79
"finland_mfa","CO",102
"finland_mfa","489",170
"finland_mfa","TD",26
"finland_mfa","CF",32
"finland_mfa","MX",105
"finland_mfa","LY",17
"finland_mfa","UY",18
"finland_mfa","BA",51
"finland_mfa","HT",74
"finland_mfa","MG",25
"finland_mfa","389",76
"finland_mfa","89",87
"finland_mfa","IR",5
"finland_mfa","HN",55
"finland_mfa","589",119
"finland_mfa","SL",143
"finland_mfa","MR",10
"finland_mfa","SD",134
"finland_mfa","XK",64
"finland_mfa","IN",489
"finland_mfa","AL",29
"finland_mfa","RW",22
"finland_mfa","ZA",196
"finland_mfa","BI",50
"finland_mfa","JO",22
"finland_mfa","ML",30
"finland_mfa","NE",7
"finland_mfa","CI",26
"finland_mfa","SY",69
"finland_mfa","MW",105
"finland_mfa","SV",7
"finland_mfa","BO",78
"finland_mfa","BT",29
"finland_mfa","189",29
"finland_mfa","IQ",43
"finland_mfa","BW",31
"finland_mfa","TG",16
"finland_mfa","LR",52
"finland_mfa","CM",23
"finland_mfa","BJ",20
"finland_mfa","PY",20
"finland_mfa","SZ",29
"finland_mfa","ZW",73
"finland_mfa","GY",8
"finland_mfa","VE",17
"finland_mfa","DO",19
"finland_mfa","498",29
"finland_mfa","MM",134
"finland_mfa","SR",4
"finland_mfa","CR",11
"finland_mfa","AZ",23
"finland_mfa","619",34
"finland_mfa","GW",6
"finland_mfa","MV",10
"finland_mfa","LK",79
"finland_mfa","MU",6
"finland_mfa","CG",4
"finland_mfa","KP",29
"finland_mfa","NG",51
"finland_mfa","LC",3
"finland_mfa","DM",3
"finland_mfa","PG",6
"finland_mfa","TM",6
"finland_mfa","AM",49
"finland_mfa","SB",4
"finland_mfa","MK",20
"finland_mfa","889",8
"finland_mfa","TV",2
"finland_mfa","DJ",3
"finland_mfa","JM",2
"finland_mfa","BZ",6
"finland_mfa","CU",9
"finland_mfa","LS",10
"finland_mfa","789",18
"finland_mfa","KM",3
"finland_mfa","BF",23
"finland_mfa","SS",39
"finland_mfa","ER",11
"finland_mfa","ME",4
"finland_mfa","57",29
"finland_mfa","88",1
"finland_mfa","BB",1
"finland_mfa","CV",2
"finland_mfa","FJ",2
"finland_mfa","HR",43
"finland_mfa","KN",1
"finland_mfa","TT",1
"gac-amc","DM",2892
"gac-amc","LC",2775
"gac-amc","AG",2145
"gac-amc","AI",827
"gac-amc","SR",1751
"gac-amc","KN",2247
"gac-amc","GY",4148
"gac-amc","JM",4980
"gac-amc","GD",2875
"gac-amc","MS",1183
"gac-amc","VC",2641
"gac-amc","BZ",3419
"gac-amc","ML",9906
"gac-amc","VN",5386
"gac-amc","CU",3179
"gac-amc","HT",11277
"gac-amc","SN",8622
"gac-amc","LK",2144
"gac-amc","BD",4019
"gac-amc","CN",1219
"gac-amc","298",7187
"gac-amc","MV",520
"gac-amc","SS",2385
"gac-amc","SD",2497
"gac-amc","ID",5033
"gac-amc","DJ",613
"gac-amc","KE",7648
"gac-amc","SO",870
"gac-amc","ET",9742
"gac-amc","UG",4717
"gac-amc","ER",1048
"gac-amc","MG",2068
"gac-amc","RW",5186
"gac-amc","TZ",12641
"gac-amc","CG",1803
"gac-amc","BI",2044
"gac-amc","TG",2085
"gac-amc","CO",5385
"gac-amc","NI",5151
"gac-amc","GT",3370
"gac-amc","DO",2021
"gac-amc","SV",2463
"gac-amc","PA",1329
"gac-amc","HN",7230
"gac-amc","CR",1821
"gac-amc","PK",3522
"gac-amc","MM",1580
"gac-amc","KH",4763
"gac-amc","GW",809
"gac-amc","BF",7428
"gac-amc","SL",2729
"gac-amc","CI",2068
"gac-amc","BJ",4216
"gac-amc","NE",3038
"gac-amc","LR",1428
"gac-amc","MR",1319
"gac-amc","GN",1880
"gac-amc","GM",1941
"gac-amc","NG",3062
"gac-amc","CV",732
"gac-amc","GH",10624
"gac-amc","89",3228
"gac-amc","498",6312
"gac-amc","798",5496
"gac-amc","CD",4113
"gac-amc","MW",5501
"gac-amc","ZW",3615
"gac-amc","MZ",5752
"gac-amc","ZM",5449
"gac-amc","LA",2304
"gac-amc","YE",519
"gac-amc","PG",483
"gac-amc","MX",1553
"gac-amc","BB",1408
"gac-amc","TT",1691
"gac-amc","BS",307
"gac-amc","PE",8158
"gac-amc","TC",173
"gac-amc","MA",1853
"gac-amc","ZA",5340
"gac-amc","EG",1370
"gac-amc","PH",4311
"gac-amc","TH",1177
"gac-amc","BR",1324
"gac-amc","AF",3664
"gac-amc","BO",7620
"gac-amc","CM",4343
"gac-amc","TL",977
"gac-amc","380",22
"gac-amc","PS",2381
"gac-amc","JO",2040
"gac-amc","UA",2888
"gac-amc","MN",834
"gac-amc","BA",245
"gac-amc","BT",392
"gac-amc","BW",1075
"gac-amc","BY",174
"gac-amc","RS",244
"gac-amc","TJ",428
"gac-amc","GQ",481
"gac-amc","GE",968
"gac-amc","GA",607
"gac-amc","PY",1666
"gac-amc","UY",510
"gac-amc","EC",2694
"gac-amc","ME",239
"gac-amc","MD",264
"gac-amc","UZ",226
"gac-amc","MK",139
"gac-amc","MU",847
"gac-amc","MY",509
"gac-amc","SH",128
"gac-amc","NP",3842
"gac-amc","XK",30
"gac-amc","CL",1218
"gac-amc","CF",1003
"gac-amc","SZ",1359
"gac-amc","SY",346
"gac-amc","KG",373
"gac-amc","KM",491
"gac-amc","ST",481
"gac-amc","KP",223
"gac-amc","KV",74
"gac-amc","SC",679
"gac-amc","KZ",212
"gac-amc","DZ",314
"gac-amc","LB",1769
"gac-amc","TR",219
"gac-amc","TN",1315
"gac-amc","TM",208
"gac-amc","LS",1726
"gac-amc","TD",1829
"gac-amc","LY",247
"gac-amc","VE",367
"gac-amc","IQ",1005
"gac-amc","IR",192
"gac-amc","AM",371
"gac-amc","AL",216
"gac-amc","AO",492
"gac-amc","AR",538
"gac-amc","IN",3686
"gac-amc","AZ",285
"gac-amc","WS",478
"gac-amc","FJ",374
"gac-amc","TV",473
"gac-amc","TO",444
"gac-amc","NR",454
"gac-amc","VU",623
"gac-amc","KI",462
"gac-amc","SB",503
"gac-amc","889",64
"gac-amc","789",4
"gac-amc","679",4
"gac-amc","CA",9696
"gac-amc","KR",30
"gac-amc","PW",124
"gac-amc","MH",124
"gac-amc","FM",124
"gac-amc","CY",2
"gac-amc","389",9
"gac-amc","IL",7
"gac-amc","998",38
"gac-amc","WF",4
"gac-amc","TK",4
"gac-amc","NU",6
"gac-amc","CK",6
"gac-amc","EH",37
"gac-amc","AE",2
"gac-amc","HR",69
"gac-amc","RU",1
"gain","CH",463
"gain","89",252
"gain","BD",354
"gain","KE",248
"gain","798",905
"gain","OTHER",240
"gain","GH",133
"gain","MZ",181
"gain","PH",12
"gain","NL",29
"gain","IN",275
"gain","298",643
"gain","998",143
"gain","AF",67
"gain","OTHERS",130
"gain","ET",189
"gain","NG",257
"gain","CM",45
"gain","EG",83
"gain","SN",68
"gain","PK",153
"gain","UG",66
"gain","TZ",170
"gain","ID",135
"gain","CN",60
"gain","ZA",108
"gain","489",19
"gain","BR",19
"gain","389",52
"gain","CA",54
"gain","RW",7
"gain","US",38
"gain","MW",24
"gain","RU",10
"gain","za",10
"gain","BF",2
"gain","KZ",18
"gain","GT",8
"gain","MX",4
"gain","MM",1
"gain","ML",13
"gain","TJ",31
"gain","GB",16
"gain","UK",9
"gain","SG",11
"gain","KH",10
"gain","CO",4
"gain","VN",55
"gain","CI",20
"gain","SA",2
"gain","YE",8
"gain","DK",17
"gain","UA",4
"gain","CF",8
"gain","NE",8
"gain","MA",13
"gain","mz",4
"gain","GE",7
"gain","380",1
"gain","HT",1
"gain","619",9
"gain","PE",2
"gain","NI",3
"gavi","AF",226
"gavi","AL",73
"gavi","AM",177
"gavi","AO",159
"gavi","AZ",143
"gavi","BA",68
"gavi","BD",265
"gavi","BF",283
"gavi","BI",261
"gavi","BJ",261
"gavi","BO",115
"gavi","BT",116
"gavi","CD",328
"gavi","CF",236
"gavi","CG",215
"gavi","CI",231
"gavi","CM",315
"gavi","CN",45
"gavi","CU",35
"gavi","DJ",145
"gavi","ER",198
"gavi","ET",301
"gavi","GE",155
"gavi","GH",362
"gavi","GM",317
"gavi","GN",198
"gavi","GW",190
"gavi","GY",125
"gavi","HN",128
"gavi","HT",93
"gavi","ID",120
"gavi","IN",135
"gavi","KE",298
"gavi","KG",160
"gavi","KH",247
"gavi","KI",71
"gavi","KM",129
"gavi","KP",211
"gavi","LA",234
"gavi","LK",129
"gavi","LR",253
"gavi","LS",151
"gavi","MD",136
"gavi","MG",242
"gavi","ML",306
"gavi","MM",231
"gavi","MN",104
"gavi","MR",200
"gavi","MW",252
"gavi","MZ",233
"gavi","NE",232
"gavi","NG",253
"gavi","NI",149
"gavi","NP",208
"gavi","PG",143
"gavi","PK",248
"gavi","RW",278
"gavi","SB",124
"gavi","SD",284
"gavi","SL",270
"gavi","SN",248
"gavi","SO",89
"gavi","SS",113
"gavi","ST",229
"gavi","TD",228
"gavi","TG",269
"gavi","TJ",177
"gavi","TL",69
"gavi","TM",42
"gavi","TZ",297
"gavi","UA",57
"gavi","UG",226
"gavi","UZ",162
"gavi","VN",181
"gavi","YE",266
"gavi","ZM",201
"gavi","ZW",208
"hooda","GB",4
"hooda","CH",1
"iadb","AR",1520
"iadb","BB",192
"iadb","BO",1398
"iadb","BR",1940
"iadb","BS",127
"iadb","BZ",150
"iadb","CL",282
"iadb","CO",520
"iadb","CR",129
"iadb","DO",430
"iadb","EC",471
"iadb","GT",293
"iadb","GY",935
"iadb","HN",896
"iadb","HT",686
"iadb","JM",292
"iadb","MX",470
"iadb","NI",1577
"iadb","PA",753
"iadb","PE",476
"iadb","PY",612
"iadb","498",20
"iadb","SR",377
"iadb","SV",163
"iadb","TT",178
"iadb","UY",852
"iadb","VE",291
"idrccrdi","X4",749
"idrccrdi","XZ",7819
"idrccrdi","CN",301
"idrccrdi","PE",807
"idrccrdi","XD",976
"idrccrdi","BF",282
"idrccrdi","SN",287
"idrccrdi","ZW",65
"idrccrdi","ZA",425
"idrccrdi","MZ",76
"idrccrdi","X7",1690
"idrccrdi","X3",2287
"idrccrdi","UY",241
"idrccrdi","X6",134
"idrccrdi","XL",1105
"idrccrdi","XB",1043
"idrccrdi","IN",1382
"idrccrdi","XN",1540
"idrccrdi","XO",2872
"idrccrdi","LK",603
"idrccrdi","XG",148
"idrccrdi","XE",435
"idrccrdi","XF",1169
"idrccrdi","XH",682
"idrccrdi","ID",158
"idrccrdi","KH",128
"idrccrdi","XA",3296
"idrccrdi","UG",378
"idrccrdi","AR",304
"idrccrdi","CL",215
"idrccrdi","PK",448
"idrccrdi","KE",659
"idrccrdi","IR",9
"idrccrdi","ET",225
"idrccrdi","LB",127
"idrccrdi","BD",445
"idrccrdi","RW",119
"idrccrdi","CR",75
"idrccrdi","MX",192
"idrccrdi","BR",426
"idrccrdi","MA",90
"idrccrdi","XC",92
"idrccrdi","PH",80
"idrccrdi","VN",197
"idrccrdi","CO",258
"idrccrdi","MW",229
"idrccrdi","TZ",342
"idrccrdi","TH",165
"idrccrdi","TN",87
"idrccrdi","BO",592
"idrccrdi","NG",903
"idrccrdi","ZM",49
"idrccrdi","ML",219
"idrccrdi","GH",343
"idrccrdi","BJ",172
"idrccrdi","MG",20
"idrccrdi","ER",19
"idrccrdi","SD",29
"idrccrdi","EG",180
"idrccrdi","CI",134
"idrccrdi","DZ",64
"idrccrdi","GN",49
"idrccrdi","NP",486
"idrccrdi","IQ",16
"idrccrdi","PA",7
"idrccrdi","GT",420
"idrccrdi","JM",33
"idrccrdi","GW",15
"idrccrdi","MR",10
"idrccrdi","GM",8
"idrccrdi","CV",17
"idrccrdi","PY",414
"idrccrdi","X8",126
"idrccrdi","JO",19
"idrccrdi","PS",96
"idrccrdi","SS",50
"idrccrdi","CF",7
"idrccrdi","CM",62
"idrccrdi","CD",60
"idrccrdi","CU",1
"idrccrdi","HT",162
"idrccrdi","HN",373
"idrccrdi","NI",31
"idrccrdi","MN",11
"idrccrdi","XK",129
"idrccrdi","SY",22
