
	SDRs per currency unit for the period  January 01, 1994 - December 11, 2017
	Date	U.S. dollar(USD)	
	04-Apr-2013	0.668675  	
	05-Apr-2013	0.666089  	
	08-Apr-2013	0.665145  	
	09-Apr-2013	0.665109  	
	10-Apr-2013	0.664255  	
	11-Apr-2013	0.663338  	
	12-Apr-2013	0.66432  	
	15-Apr-2013	0.663474  	
	16-Apr-2013	0.663183  	
	17-Apr-2013	0.662892  	
	18-Apr-2013	0.664584  	
	19-Apr-2013	0.664013  	
	22-Apr-2013	0.665789  	
	23-Apr-2013	0.666183  	
	24-Apr-2013	0.665878  	
	25-Apr-2013	0.663833  	
	26-Apr-2013	0.664781  	
	29-Apr-2013	0.662585  	
	30-Apr-2013	0.662691  	
	01-May-2013	0.660059  	
	02-May-2013	0.660451  	
	03-May-2013	0.66184  	
	06-May-2013	0.663571  	
	07-May-2013	0.662557  	
	08-May-2013	0.662426  	
	09-May-2013	0.661472  	
	10-May-2013	0.666725  	
	13-May-2013	0.667146  	
	14-May-2013	0.668049  	
	15-May-2013	0.670985  	
	16-May-2013	0.670743  	
	17-May-2013	0.670511  	
	20-May-2013	0.670802  	
	21-May-2013	0.67105  	
	22-May-2013	0.670215  	
	23-May-2013	0.670432  	
	24-May-2013	0.668821  	
	28-May-2013	0.669674  	
	29-May-2013	0.669405  	
	30-May-2013	0.668104  	
	31-May-2013	0.667215  	
	03-Jun-2013	0.666509  	
	04-Jun-2013	0.664768  	
	05-Jun-2013	0.664652  	
	06-Jun-2013	0.663011  	
	07-Jun-2013	0.657921  	
	10-Jun-2013	0.660402  	
	11-Jun-2013	0.65856  	
	12-Jun-2013	0.657558  	
	13-Jun-2013	0.655321  	
	14-Jun-2013	0.655986  	
	17-Jun-2013	0.655217  	
	18-Jun-2013	0.65519  	
	19-Jun-2013	0.654785  	
	20-Jun-2013	0.660783  	
	21-Jun-2013	0.660229  	
	24-Jun-2013	0.662971  	
	25-Jun-2013	0.661851  	
	26-Jun-2013	0.664395  	
	27-Jun-2013	0.664998  	
	28-Jun-2013	0.664912  	
	01-Jul-2013	0.665691  	
	02-Jul-2013	0.666186  	
	03-Jul-2013	0.667165  	
	08-Jul-2013	0.671723  	
	09-Jul-2013	0.671798  	
	10-Jul-2013	0.67183  	
	11-Jul-2013	0.665849  	
	12-Jul-2013	0.666125  	
	15-Jul-2013	0.667178  	
	16-Jul-2013	0.664851  	
	17-Jul-2013	0.663811  	
	18-Jul-2013	0.664933  	
	19-Jul-2013	0.66467  	
	22-Jul-2013	0.662725  	
	23-Jul-2013	0.662904  	
	24-Jul-2013	0.661717  	
	25-Jul-2013	0.662633  	
	26-Jul-2013	0.66  	
	29-Jul-2013	0.659361  	
	30-Jul-2013	0.660181  	
	31-Jul-2013	0.660826  	
	01-Aug-2013	0.662029  	
	02-Aug-2013	0.663244  	
	05-Aug-2013	0.660283  	
	06-Aug-2013	0.660002  	
	07-Aug-2013	0.658678  	
	08-Aug-2013	0.65668  	
	09-Aug-2013	0.656384  	
	12-Aug-2013	0.658152  	
	13-Aug-2013	0.659058  	
	14-Aug-2013	0.659891  	
	15-Aug-2013	0.658695  	
	16-Aug-2013	0.657029  	
	19-Aug-2013	0.656908  	
	20-Aug-2013	0.656012  	
	21-Aug-2013	0.656035  	
	22-Aug-2013	0.658488  	
	23-Aug-2013	0.657711  	
	26-Aug-2013	0.657494  	
	27-Aug-2013	0.657719  	
	28-Aug-2013	0.657636  	
	29-Aug-2013	0.659547  	
	30-Aug-2013	0.659946  	
	03-Sep-2013	0.661476  	
	04-Sep-2013	0.661149  	
	05-Sep-2013	0.660851  	
	06-Sep-2013	0.662917  	
	09-Sep-2013	0.660663  	
	10-Sep-2013	0.659918  	
	11-Sep-2013	0.659404  	
	12-Sep-2013	0.658016  	
	13-Sep-2013	0.65833  	
	16-Sep-2013	0.656355  	
	17-Sep-2013	0.656294  	
	18-Sep-2013	0.656035  	
	19-Sep-2013	0.651892  	
	20-Sep-2013	0.652631  	
	23-Sep-2013	0.652687  	
	24-Sep-2013	0.653541  	
	25-Sep-2013	0.652606  	
	26-Sep-2013	0.65269  	
	27-Sep-2013	0.652472  	
	30-Sep-2013	0.651855  	
	01-Oct-2013	0.650669  	
	02-Oct-2013	0.651057  	
	03-Oct-2013	0.649736  	
	04-Oct-2013	0.650322  	
	07-Oct-2013	0.650418  	
	08-Oct-2013	0.650525  	
	09-Oct-2013	0.65209  	
	10-Oct-2013	0.652417  	
	11-Oct-2013	0.65172  	
	15-Oct-2013	0.653585  	
	16-Oct-2013	0.651906  	
	17-Oct-2013	0.650204  	
	18-Oct-2013	0.647973  	
	21-Oct-2013	0.648788  	
	22-Oct-2013	0.649172  	
	23-Oct-2013	0.647356  	
	24-Oct-2013	0.646074  	
	25-Oct-2013	0.645989  	
	28-Oct-2013	0.646312  	
	29-Oct-2013	0.64767  	
	30-Oct-2013	0.647862  	
	31-Oct-2013	0.650178  	
	01-Nov-2013	0.652849  	
	04-Nov-2013	0.653049  	
	05-Nov-2013	0.652743  	
	06-Nov-2013	0.65245  	
	07-Nov-2013	0.652567  	
	08-Nov-2013	0.653876  	
	11-Nov-2013	0.6552  	
	12-Nov-2013	0.656266  	
	13-Nov-2013	0.655149  	
	14-Nov-2013	0.654847  	
	15-Nov-2013	0.654503  	
	18-Nov-2013	0.653179  	
	19-Nov-2013	0.653437  	
	20-Nov-2013	0.65254  	
	21-Nov-2013	0.654152  	
	22-Nov-2013	0.653187  	
	25-Nov-2013	0.653183  	
	26-Nov-2013	0.652737  	
	27-Nov-2013	0.651378  	
	02-Dec-2013	0.652724  	
	03-Dec-2013	0.651726  	
	04-Dec-2013	0.651676  	
	05-Dec-2013	0.651596  	
	06-Dec-2013	0.650072  	
	09-Dec-2013	0.649581  	
	10-Dec-2013	0.648843  	
	11-Dec-2013	0.648429  	
	12-Dec-2013	0.648041  	
	13-Dec-2013	0.650248  	
	16-Dec-2013	0.648603  	
	17-Dec-2013	0.649421  	
	18-Dec-2013	0.649088  	
	19-Dec-2013	0.650636  	
	20-Dec-2013	0.651594  	
	23-Dec-2013	0.650719  	
	24-Dec-2013	0.650922  	
	26-Dec-2013	0.650639  	
	27-Dec-2013	0.647162  	
	30-Dec-2013	0.649351  	
	02-Jan-2014	0.650475  	
	03-Jan-2014	0.651216  	
	06-Jan-2014	0.652334  	
	07-Jan-2014	0.651529  	
	08-Jan-2014	0.652612  	
	09-Jan-2014	0.652217  	
	10-Jan-2014	0.652481  	
	13-Jan-2014	0.650322  	
	14-Jan-2014	0.650329  	
	15-Jan-2014	0.651737  	
	16-Jan-2014	0.652463  	
	17-Jan-2014	0.652096  	
	21-Jan-2014	0.653738  	
	22-Jan-2014	0.652358  	
	23-Jan-2014	0.650716  	
	24-Jan-2014	0.648066  	
	27-Jan-2014	0.649377  	
	28-Jan-2014	0.650101  	
	29-Jan-2014	0.649573  	
	30-Jan-2014	0.650936  	
	31-Jan-2014	0.651805  	
	03-Feb-2014	0.652988  	
	04-Feb-2014	0.652662  	
	05-Feb-2014	0.652711  	
	06-Feb-2014	0.652709  	
	07-Feb-2014	0.652001  	
	10-Feb-2014	0.650638  	
	11-Feb-2014	0.649926  	
	12-Feb-2014	0.651019  	
	13-Feb-2014	0.648848  	
	14-Feb-2014	0.647623  	
	18-Feb-2014	0.647731  	
	19-Feb-2014	0.647182  	
	20-Feb-2014	0.64812  	
	21-Feb-2014	0.648128  	
	24-Feb-2014	0.647715  	
	25-Feb-2014	0.647263  	
	26-Feb-2014	0.647355  	
	27-Feb-2014	0.648777  	
	28-Feb-2014	0.646244  	
	03-Mar-2014	0.646324  	
	04-Mar-2014	0.646754  	
	05-Mar-2014	0.647554  	
	06-Mar-2014	0.647268  	
	07-Mar-2014	0.644428  	
	10-Mar-2014	0.645778  	
	11-Mar-2014	0.646271  	
	12-Mar-2014	0.64575  	
	13-Mar-2014	0.643607  	
	14-Mar-2014	0.644808  	
	17-Mar-2014	0.64486  	
	18-Mar-2014	0.644014  	
	19-Mar-2014	0.643876  	
	20-Mar-2014	0.647631  	
	21-Mar-2014	0.647238  	
	24-Mar-2014	0.647941  	
	25-Mar-2014	0.64705  	
	26-Mar-2014	0.64718  	
	27-Mar-2014	0.64719  	
	28-Mar-2014	0.647773  	
	31-Mar-2014	0.646986  	
	01-Apr-2014	0.647147  	
	02-Apr-2014	0.647409  	
	03-Apr-2014	0.648153  	
	04-Apr-2014	0.649271  	
	07-Apr-2014	0.64863  	
	08-Apr-2014	0.646952  	
	09-Apr-2014	0.645845  	
	10-Apr-2014	0.644302  	
	11-Apr-2014	0.644067  	
	14-Apr-2014	0.645321  	
	15-Apr-2014	0.645979  	
	16-Apr-2014	0.645148  	
	17-Apr-2014	0.644687  	
	18-Apr-2014	0.645644  	
	21-Apr-2014	0.64617  	
	22-Apr-2014	0.645537  	
	23-Apr-2014	0.64496  	
	24-Apr-2014	0.64557  	
	25-Apr-2014	0.644967  	
	28-Apr-2014	0.6444  	
	29-Apr-2014	0.644909  	
	30-Apr-2014	0.64529  	
	01-May-2014	0.64395  	
	02-May-2014	0.644536  	
	05-May-2014	0.643907  	
	06-May-2014	0.642413  	
	07-May-2014	0.642383  	
	08-May-2014	0.642279  	
	09-May-2014	0.645061  	
	12-May-2014	0.645949  	
	13-May-2014	0.647181  	
	14-May-2014	0.647333  	
	15-May-2014	0.648363  	
	16-May-2014	0.647253  	
	19-May-2014	0.646625  	
	20-May-2014	0.646986  	
	21-May-2014	0.646848  	
	22-May-2014	0.647348  	
	23-May-2014	0.648673  	
	27-May-2014	0.648236  	
	28-May-2014	0.648984  	
	29-May-2014	0.649023  	
	30-May-2014	0.649152  	
	02-Jun-2014	0.649239  	
	03-Jun-2014	0.649557  	
	04-Jun-2014	0.649424  	
	05-Jun-2014	0.64943  	
	06-Jun-2014	0.648755  	
	09-Jun-2014	0.648924  	
	10-Jun-2014	0.650434  	
	11-Jun-2014	0.650497  	
	12-Jun-2014	0.650503  	
	13-Jun-2014	0.649552  	
	16-Jun-2014	0.649357  	
	17-Jun-2014	0.648931  	
	18-Jun-2014	0.649208  	
	19-Jun-2014	0.647647  	
	20-Jun-2014	0.648206  	
	23-Jun-2014	0.648312  	
	24-Jun-2014	0.647828  	
	25-Jun-2014	0.648283  	
	26-Jun-2014	0.647737  	
	27-Jun-2014	0.647616  	
	30-Jun-2014	0.646876  	
	01-Jul-2014	0.645839  	
	02-Jul-2014	0.646106  	
	03-Jul-2014	0.64663  	
	07-Jul-2014	0.647718  	
	08-Jul-2014	0.647668  	
	09-Jul-2014	0.647346  	
	10-Jul-2014	0.647149  	
	11-Jul-2014	0.647209  	
	14-Jul-2014	0.647037  	
	15-Jul-2014	0.647218  	
	16-Jul-2014	0.648688  	
	17-Jul-2014	0.648765  	
	18-Jul-2014	0.648869  	
	21-Jul-2014	0.648929  	
	22-Jul-2014	0.649821  	
	23-Jul-2014	0.649996  	
	24-Jul-2014	0.650244  	
	25-Jul-2014	0.650873  	
	28-Jul-2014	0.651119  	
	29-Jul-2014	0.65137  	
	30-Jul-2014	0.65224  	
	31-Jul-2014	0.653037  	
	01-Aug-2014	0.653141  	
	04-Aug-2014	0.652655  	
	05-Aug-2014	0.652935  	
	06-Aug-2014	0.653838  	
	07-Aug-2014	0.653051  	
	08-Aug-2014	0.652777  	
	11-Aug-2014	0.653048  	
	12-Aug-2014	0.654081  	
	13-Aug-2014	0.654189  	
	14-Aug-2014	0.654019  	
	15-Aug-2014	0.653999  	
	18-Aug-2014	0.653558  	
	19-Aug-2014	0.654764  	
	20-Aug-2014	0.65638  	
	21-Aug-2014	0.657187  	
	22-Aug-2014	0.657028  	
	25-Aug-2014	0.658402  	
	26-Aug-2014	0.658437  	
	27-Aug-2014	0.658726  	
	28-Aug-2014	0.658694  	
	29-Aug-2014	0.658595  	
	02-Sep-2014	0.660627  	
	03-Sep-2014	0.660461  	
	04-Sep-2014	0.660836  	
	05-Sep-2014	0.664901  	
	08-Sep-2014	0.665985  	
	09-Sep-2014	0.667456  	
	10-Sep-2014	0.666508  	
	11-Sep-2014	0.666877  	
	12-Sep-2014	0.666656  	
	15-Sep-2014	0.666781  	
	16-Sep-2014	0.666579  	
	17-Sep-2014	0.665866  	
	18-Sep-2014	0.667846  	
	19-Sep-2014	0.667952  	
	22-Sep-2014	0.668767  	
	23-Sep-2014	0.667361  	
	24-Sep-2014	0.668135  	
	25-Sep-2014	0.671162  	
	26-Sep-2014	0.670643  	
	29-Sep-2014	0.672343  	
	30-Sep-2014	0.674498  	
	01-Oct-2014	0.674459  	
	02-Oct-2014	0.673279  	
	03-Oct-2014	0.674222  	
	06-Oct-2014	0.676125  	
	07-Oct-2014	0.674595  	
	08-Oct-2014	0.673059  	
	09-Oct-2014	0.670133  	
	10-Oct-2014	0.672758  	
	14-Oct-2014	0.673184  	
	15-Oct-2014	0.673699  	
	16-Oct-2014	0.67069  	
	17-Oct-2014	0.669145  	
	20-Oct-2014	0.670119  	
	21-Oct-2014	0.670236  	
	22-Oct-2014	0.671997  	
	23-Oct-2014	0.672929  	
	24-Oct-2014	0.673358  	
	27-Oct-2014	0.672518  	
	28-Oct-2014	0.672067  	
	29-Oct-2014	0.671437  	
	30-Oct-2014	0.67532  	
	31-Oct-2014	0.67644  	
	03-Nov-2014	0.678972  	
	04-Nov-2014	0.678614  	
	05-Nov-2014	0.680505  	
	06-Nov-2014	0.679298  	
	07-Nov-2014	0.682596  	
	10-Nov-2014	0.680002  	
	11-Nov-2014	0.682335  	
	12-Nov-2014	0.681282  	
	13-Nov-2014	0.681845  	
	14-Nov-2014	0.683013  	
	17-Nov-2014	0.682139  	
	18-Nov-2014	0.681643  	
	19-Nov-2014	0.681556  	
	20-Nov-2014	0.681746  	
	21-Nov-2014	0.68398  	
	24-Nov-2014	0.684256  	
	25-Nov-2014	0.683766  	
	26-Nov-2014	0.682948  	
	01-Dec-2014	0.683269  	
	02-Dec-2014	0.684005  	
	03-Dec-2014	0.686641  	
	04-Dec-2014	0.687042  	
	05-Dec-2014	0.686457  	
	08-Dec-2014	0.688649  	
	09-Dec-2014	0.68651  	
	10-Dec-2014	0.685354  	
	11-Dec-2014	0.683277  	
	12-Dec-2014	0.683219  	
	15-Dec-2014	0.68428  	
	16-Dec-2014	0.680356  	
	17-Dec-2014	0.682617  	
	18-Dec-2014	0.686488  	
	19-Dec-2014	0.687969  	
	22-Dec-2014	0.688269  	
	23-Dec-2014	0.689356  	
	24-Dec-2014	0.690103  	
	29-Dec-2014	0.690272  	
	30-Dec-2014	0.690425  	
	31-Dec-2014	0.690224  	
	05-Jan-2015	0.697589  	
	06-Jan-2015	0.697818  	
	07-Jan-2015	0.699599  	
	08-Jan-2015	0.701154  	
	09-Jan-2015	0.699698  	
	12-Jan-2015	0.699968  	
	13-Jan-2015	0.69983  	
	14-Jan-2015	0.699614  	
	15-Jan-2015	0.700505  	
	16-Jan-2015	0.702976  	
	20-Jan-2015	0.704228  	
	21-Jan-2015	0.703999  	
	22-Jan-2015	0.702668  	
	23-Jan-2015	0.713655  	
	26-Jan-2015	0.712344  	
	27-Jan-2015	0.710832  	
	28-Jan-2015	0.708329  	
	29-Jan-2015	0.709753  	
	30-Jan-2015	0.709319  	
	02-Feb-2015	0.709785  	
	03-Feb-2015	0.709302  	
	04-Feb-2015	0.706014  	
	05-Feb-2015	0.706398  	
	06-Feb-2015	0.705553  	
	09-Feb-2015	0.709467  	
	10-Feb-2015	0.710417  	
	11-Feb-2015	0.70979  	
	12-Feb-2015	0.708707  	
	13-Feb-2015	0.706465  	
	17-Feb-2015	0.705948  	
	18-Feb-2015	0.707426  	
	19-Feb-2015	0.706554  	
	20-Feb-2015	0.708542  	
	23-Feb-2015	0.708905  	
	24-Feb-2015	0.708436  	
	25-Feb-2015	0.707378  	
	26-Feb-2015	0.707123  	
	27-Feb-2015	0.710533  	
	02-Mar-2015	0.710827  	
	03-Mar-2015	0.712497  	
	04-Mar-2015	0.713189  	
	05-Mar-2015	0.715659  	
	06-Mar-2015	0.718413  	
	09-Mar-2015	0.720965  	
	10-Mar-2015	0.724316  	
	11-Mar-2015	0.727176  	
	12-Mar-2015	0.72655  	
	13-Mar-2015	0.729444  	
	16-Mar-2015	0.730356  	
	17-Mar-2015	0.728589  	
	18-Mar-2015	0.729552  	
	19-Mar-2015	0.725597  	
	20-Mar-2015	0.726116  	
	23-Mar-2015	0.720784  	
	24-Mar-2015	0.718709  	
	25-Mar-2015	0.718568  	
	26-Mar-2015	0.718032  	
	27-Mar-2015	0.721371  	
	30-Mar-2015	0.722802  	
	31-Mar-2015	0.724905  	
	01-Apr-2015	0.724763  	
	02-Apr-2015	0.723117  	
	03-Apr-2015	0.718369  	
	06-Apr-2015	0.717742  	
	07-Apr-2015	0.721779  	
	08-Apr-2015	0.721047  	
	09-Apr-2015	0.724269  	
	10-Apr-2015	0.729586  	
	13-Apr-2015	0.731211  	
	14-Apr-2015	0.729411  	
	15-Apr-2015	0.728539  	
	16-Apr-2015	0.724471  	
	17-Apr-2015	0.721283  	
	20-Apr-2015	0.72416  	
	21-Apr-2015	0.725525  	
	22-Apr-2015	0.722671  	
	23-Apr-2015	0.72372  	
	24-Apr-2015	0.72125  	
	27-Apr-2015	0.720369  	
	28-Apr-2015	0.717208  	
	29-Apr-2015	0.7158  	
	30-Apr-2015	0.711027  	
	01-May-2015	0.710595  	
	04-May-2015	0.714363  	
	05-May-2015	0.714753  	
	06-May-2015	0.711725  	
	07-May-2015	0.709004  	
	08-May-2015	0.711069  	
	11-May-2015	0.711954  	
	12-May-2015	0.708779  	
	13-May-2015	0.709263  	
	14-May-2015	0.703978  	
	15-May-2015	0.706225  	
	18-May-2015	0.705152  	
	19-May-2015	0.710505  	
	20-May-2015	0.713513  	
	21-May-2015	0.711023  	
	22-May-2015	0.710769  	
	26-May-2015	0.718831  	
	27-May-2015	0.719945  	
	28-May-2015	0.719628  	
	29-May-2015	0.719165  	
	01-Jun-2015	0.720273  	
	02-Jun-2015	0.718283  	
	03-Jun-2015	0.715671  	
	04-Jun-2015	0.709563  	
	05-Jun-2015	0.713541  	
	08-Jun-2015	0.716063  	
	09-Jun-2015	0.712369  	
	10-Jun-2015	0.710397  	
	11-Jun-2015	0.711191  	
	12-Jun-2015	0.712793  	
	15-Jun-2015	0.71205  	
	16-Jun-2015	0.710833  	
	17-Jun-2015	0.710029  	
	18-Jun-2015	0.705606  	
	19-Jun-2015	0.708165  	
	22-Jun-2015	0.707424  	
	23-Jun-2015	0.710446  	
	24-Jun-2015	0.711045  	
	25-Jun-2015	0.711284  	
	26-Jun-2015	0.710904  	
	29-Jun-2015	0.712641  	
	30-Jun-2015	0.711039  	
	01-Jul-2015	0.713183  	
	02-Jul-2015	0.714622  	
	06-Jul-2015	0.71536  	
	07-Jul-2015	0.716879  	
	08-Jul-2015	0.716419  	
	09-Jul-2015	0.715586  	
	10-Jul-2015	0.711913  	
	13-Jul-2015	0.714842  	
	14-Jul-2015	0.71575  	
	15-Jul-2015	0.715503  	
	16-Jul-2015	0.718717  	
	17-Jul-2015	0.718907  	
	20-Jul-2015	0.720164  	
	21-Jul-2015	0.719859  	
	22-Jul-2015	0.717857  	
	23-Jul-2015	0.716349  	
	24-Jul-2015	0.717889  	
	27-Jul-2015	0.715085  	
	28-Jul-2015	0.715623  	
	29-Jul-2015	0.714798  	
	30-Jul-2015	0.717171  	
	31-Jul-2015	0.717  	
	03-Aug-2015	0.717204  	
	04-Aug-2015	0.716831  	
	05-Aug-2015	0.719424  	
	06-Aug-2015	0.718761  	
	07-Aug-2015	0.718692  	
	10-Aug-2015	0.718832  	
	11-Aug-2015	0.716085  	
	12-Aug-2015	0.713417  	
	13-Aug-2015	0.713906  	
	14-Aug-2015	0.712434  	
	17-Aug-2015	0.714478  	
	18-Aug-2015	0.714474  	
	19-Aug-2015	0.715213  	
	20-Aug-2015	0.712207  	
	21-Aug-2015	0.708945  	
	24-Aug-2015	0.703601  	
	25-Aug-2015	0.703097  	
	26-Aug-2015	0.705335  	
	27-Aug-2015	0.70943  	
	28-Aug-2015	0.71018  	
	31-Aug-2015	0.712352  	
	01-Sep-2015	0.710296  	
	02-Sep-2015	0.710719  	
	03-Sep-2015	0.711747  	
	04-Sep-2015	0.71344  	
	08-Sep-2015	0.712575  	
	09-Sep-2015	0.713031  	
	10-Sep-2015	0.712272  	
	11-Sep-2015	0.710154  	
	14-Sep-2015	0.70885  	
	15-Sep-2015	0.70897  	
	16-Sep-2015	0.711046  	
	17-Sep-2015	0.708483  	
	18-Sep-2015	0.705081  	
	21-Sep-2015	0.709118  	
	22-Sep-2015	0.712098  	
	23-Sep-2015	0.712893  	
	24-Sep-2015	0.711405  	
	25-Sep-2015	0.713489  	
	28-Sep-2015	0.713161  	
	29-Sep-2015	0.711869  	
	30-Sep-2015	0.712385  	
	01-Oct-2015	0.71413  	
	02-Oct-2015	0.713798  	
	05-Oct-2015	0.711808  	
	06-Oct-2015	0.712617  	
	07-Oct-2015	0.71079  	
	08-Oct-2015	0.709708  	
	09-Oct-2015	0.70848  	
	13-Oct-2015	0.708408  	
	14-Oct-2015	0.707118  	
	15-Oct-2015	0.705256  	
	16-Oct-2015	0.70774  	
	19-Oct-2015	0.708127  	
	20-Oct-2015	0.707006  	
	21-Oct-2015	0.7078  	
	22-Oct-2015	0.708465  	
	23-Oct-2015	0.714084  	
	26-Oct-2015	0.716048  	
	27-Oct-2015	0.71491  	
	28-Oct-2015	0.715083  	
	29-Oct-2015	0.717797  	
	30-Oct-2015	0.715884  	
	02-Nov-2015	0.715409  	
	03-Nov-2015	0.716763  	
	04-Nov-2015	0.717724  	
	05-Nov-2015	0.719432  	
	06-Nov-2015	0.720785  	
	09-Nov-2015	0.723773  	
	10-Nov-2015	0.724789  	
	11-Nov-2015	0.72471  	
	12-Nov-2015	0.724565  	
	13-Nov-2015	0.722501  	
	16-Nov-2015	0.723977  	
	17-Nov-2015	0.72572  	
	18-Nov-2015	0.725684  	
	19-Nov-2015	0.724181  	
	20-Nov-2015	0.724729  	
	23-Nov-2015	0.726977  	
	24-Nov-2015	0.726362  	
	25-Nov-2015	0.728034  	
	30-Nov-2015	0.728775  	
	01-Dec-2015	0.727843  	
	02-Dec-2015	0.728144  	
	03-Dec-2015	0.729988  	
	04-Dec-2015	0.721127  	
	07-Dec-2015	0.723384  	
	08-Dec-2015	0.722484  	
	09-Dec-2015	0.720433  	
	10-Dec-2015	0.71873  	
	11-Dec-2015	0.718394  	
	14-Dec-2015	0.718266  	
	15-Dec-2015	0.717447  	
	16-Dec-2015	0.720374  	
	17-Dec-2015	0.723091  	
	18-Dec-2015	0.722751  	
	21-Dec-2015	0.722203  	
	22-Dec-2015	0.720495  	
	23-Dec-2015	0.720585  	
	24-Dec-2015	0.719837  	
	28-Dec-2015	0.719246  	
	29-Dec-2015	0.719916  	
	30-Dec-2015	0.721055  	
	31-Dec-2015	0.721641  	
	04-Jan-2016	0.720675  	
	05-Jan-2016	0.724868  	
	06-Jan-2016	0.724833  	
	07-Jan-2016	0.722373  	
	08-Jan-2016	0.722368  	
	11-Jan-2016	0.721724  	
	12-Jan-2016	0.723512  	
	13-Jan-2016	0.72465  	
	14-Jan-2016	0.722057  	
	15-Jan-2016	0.72278  	
	19-Jan-2016	0.724255  	
	20-Jan-2016	0.72335  	
	21-Jan-2016	0.723791  	
	22-Jan-2016	0.725056  	
	25-Jan-2016	0.725801  	
	26-Jan-2016	0.725658  	
	27-Jan-2016	0.724048  	
	28-Jan-2016	0.723376  	
	29-Jan-2016	0.724377  	
	01-Feb-2016	0.725783  	
	02-Feb-2016	0.723442  	
	03-Feb-2016	0.722419  	
	04-Feb-2016	0.71562  	
	05-Feb-2016	0.715113  	
	08-Feb-2016	0.717219  	
	09-Feb-2016	0.714476  	
	10-Feb-2016	0.71291  	
	11-Feb-2016	0.710038  	
	12-Feb-2016	0.711327  	
	16-Feb-2016	0.715257  	
	17-Feb-2016	0.716154  	
	18-Feb-2016	0.716731  	
	19-Feb-2016	0.716606  	
	22-Feb-2016	0.7193  	
	23-Feb-2016	0.719647  	
	24-Feb-2016	0.721535  	
	25-Feb-2016	0.719814  	
	26-Feb-2016	0.720201  	
	29-Feb-2016	0.723948  	
	01-Mar-2016	0.723524  	
	02-Mar-2016	0.724485  	
	03-Mar-2016	0.723371  	
	04-Mar-2016	0.720451  	
	07-Mar-2016	0.721049  	
	08-Mar-2016	0.718972  	
	09-Mar-2016	0.71965  	
	10-Mar-2016	0.720237  	
	11-Mar-2016	0.716935  	
	14-Mar-2016	0.716589  	
	15-Mar-2016	0.717492  	
	16-Mar-2016	0.718296  	
	17-Mar-2016	0.71033  	
	18-Mar-2016	0.711167  	
	21-Mar-2016	0.711676  	
	22-Mar-2016	0.713489  	
	23-Mar-2016	0.715231  	
	24-Mar-2016	0.716429  	
	25-Mar-2016	0.716276  	
	28-Mar-2016	0.714745  	
	29-Mar-2016	0.714903  	
	30-Mar-2016	0.710935  	
	31-Mar-2016	0.709814  	
	01-Apr-2016	0.709657  	
	04-Apr-2016	0.710735  	
	05-Apr-2016	0.710306  	
	06-Apr-2016	0.711267  	
	07-Apr-2016	0.709714  	
	08-Apr-2016	0.710058  	
	11-Apr-2016	0.708382  	
	12-Apr-2016	0.707575  	
	13-Apr-2016	0.710714  	
	14-Apr-2016	0.712242  	
	15-Apr-2016	0.711447  	
	18-Apr-2016	0.710504  	
	19-Apr-2016	0.70942  	
	20-Apr-2016	0.708604  	
	21-Apr-2016	0.710064  	
	22-Apr-2016	0.711426  	
	25-Apr-2016	0.711512  	
	26-Apr-2016	0.710181  	
	27-Apr-2016	0.709575  	
	28-Apr-2016	0.707484  	
	29-Apr-2016	0.705552  	
	02-May-2016	0.702561  	
	03-May-2016	0.700762  	
	04-May-2016	0.704263  	
	05-May-2016	0.705903  	
	06-May-2016	0.705523  	
	09-May-2016	0.707138  	
	10-May-2016	0.708423  	
	11-May-2016	0.707529  	
	12-May-2016	0.707733  	
	13-May-2016	0.708733  	
	16-May-2016	0.709474  	
	17-May-2016	0.709203  	
	18-May-2016	0.710146  	
	19-May-2016	0.711027  	
	20-May-2016	0.711324  	
	23-May-2016	0.71164  	
	24-May-2016	0.711505  	
	25-May-2016	0.712287  	
	26-May-2016	0.711239  	
	27-May-2016	0.711325  	
	31-May-2016	0.71282  	
	01-Jun-2016	0.712862  	
	02-Jun-2016	0.711768  	
	03-Jun-2016	0.713149  	
	06-Jun-2016	0.708163  	
	07-Jun-2016	0.706843  	
	08-Jun-2016	0.706281  	
	09-Jun-2016	0.707231  	
	10-Jun-2016	0.708521  	
	13-Jun-2016	0.71022  	
	14-Jun-2016	0.711173  	
	15-Jun-2016	0.71113  	
	16-Jun-2016	0.710633  	
	17-Jun-2016	0.708877  	
	20-Jun-2016	0.705573  	
	21-Jun-2016	0.704983  	
	22-Jun-2016	0.706086  	
	23-Jun-2016	0.703316  	
	24-Jun-2016	0.715273  	
	27-Jun-2016	0.71857  	
	28-Jun-2016	0.716649  	
	29-Jun-2016	0.7164  	
	30-Jun-2016	0.714876  	
	01-Jul-2016	0.716352  	
	05-Jul-2016	0.7159  	
	06-Jul-2016	0.717947  	
	07-Jul-2016	0.717792  	
	08-Jul-2016	0.718096  	
	11-Jul-2016	0.719622  	
	12-Jul-2016	0.718424  	
	13-Jul-2016	0.718427  	
	14-Jul-2016	0.718794  	
	15-Jul-2016	0.7174  	
	18-Jul-2016	0.72003  	
	19-Jul-2016	0.720464  	
	20-Jul-2016	0.721754  	
	21-Jul-2016	0.721429  	
	22-Jul-2016	0.721785  	
	25-Jul-2016	0.72232  	
	26-Jul-2016	0.721041  	
	27-Jul-2016	0.72195  	
	28-Jul-2016	0.719258  	
